Invoice ID,Time,DayName,MonthName,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,Rating,gross income,prediction,Sales
109-86-4363,2023-12-20 11:36:00,Wednesday,February,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,Credit card,4.5,21.028,6,378.504
569-76-2760,2023-12-20 18:15:00,Monday,January,A,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,Credit card,6.6,4.402,4,92.44200000000001
222-42-0244,2023-12-20 13:53:00,,January,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,Credit card,7.7,32.4495,9,681.4395
760-53-9233,2023-12-20 18:37:00,Monday,March,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,Credit card,8.5,6.192,3,130.032
538-22-0304,2023-12-20 18:27:00,Saturday,March,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,Cash,5.2,32.475,9,613.7775
416-17-9926,2023-12-20 14:42:00,Monday,January,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,Credit card,4.3,37.11,10,779.3100000000001
237-44-6163,2023-12-20 17:43:00,Wednesday,January,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,Cash,7.6,4.224,6,66.528
636-17-0325,2023-12-20 18:37:00,,February,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,Cash,9.5,12.514,4,262.794
343-75-9322,2023-12-20 16:34:00,Tuesday,January,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,Cash,4.1,4.74,6,74.655
528-14-9470,2023-12-20 14:42:00,Wednesday,February,A,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,Ewallet,9.2,4.565,0,0.0
427-45-9297,2023-12-20 11:01:00,Monday,March,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,Ewallet,5.4,14.2555,6,256.599
807-34-3742,2023-12-20 19:44:00,Monday,March,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,Cash,5.8,2.619,1,54.999
288-62-1085,2023-12-20 13:34:00,Tuesday,January,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,Ewallet,5.6,9.635,5,202.33499999999998
670-71-7306,2023-12-20 20:08:00,Tuesday,January,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,Credit card,5.1,13.389,5,234.3075
660-29-7083,2023-12-20 15:01:00,Monday,January,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,Cash,5.8,27.935,8,469.308
271-77-8740,2023-12-20 11:40:00,Monday,January,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,Ewallet,5.0,8.766,5,153.405
497-36-0989,2023-12-20 15:21:00,Thursday,February,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,Cash,7.9,7.791,3,163.611
291-59-1384,2023-12-20 17:38:00,Wednesday,February,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,Cash,6.0,3.015,1,63.315
860-73-6466,2023-12-20 16:16:00,Friday,March,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,Credit card,5.0,3.947,3,124.3305
549-23-9016,2023-12-20 18:15:00,Tuesday,February,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,Credit card,8.9,1.487,4,62.45399999999999
896-34-0956,2023-12-20 12:43:00,Friday,January,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,Cash,5.9,1.066,3,67.158
804-38-3935,2023-12-20 11:32:00,Tuesday,January,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,Credit card,5.9,14.067,2,196.938
585-90-0249,2023-12-20 18:08:00,Saturday,January,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,Ewallet,9.7,3.663,0,0.0
862-29-5914,2023-12-20 17:08:00,Tuesday,January,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,Credit card,8.6,1.119,4,93.996
845-94-6841,2023-12-20 19:38:00,Monday,January,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,Cash,4.0,32.796,8,612.192
125-45-2293,2023-12-20 13:11:00,Friday,January,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,Cash,4.2,29.73,5,520.275
843-73-4724,2023-12-20 11:05:00,Thursday,January,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,Cash,9.2,3.705,0,0.0
409-33-9708,2023-12-20 10:12:00,Monday,February,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,Ewallet,9.2,9.848,0,0.0
658-66-3967,2023-12-20 15:42:00,,January,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,Ewallet,5.0,18.6165,6,335.097
866-70-2814,2023-12-20 11:58:00,,February,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,Ewallet,10.0,26.395,9,498.8655
160-22-2687,2023-12-20 14:21:00,Tuesday,January,A,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,Ewallet,8.8,23.9875,5,503.7375
895-03-6665,2023-12-20 10:52:00,Friday,February,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,Cash,4.2,16.4295,7,268.3485
770-42-8960,2023-12-20 19:31:00,Monday,January,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,Cash,6.3,8.448,6,133.056
748-45-2862,2023-12-20 18:35:00,Wednesday,March,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,Cash,8.2,5.662,5,148.62749999999997
234-36-2483,2023-12-20 13:51:00,Thursday,February,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,Cash,5.1,17.277,5,302.3475
316-66-3011,2023-12-20 12:35:00,Tuesday,January,A,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,Cash,5.0,21.4335,8,400.09200000000004
848-95-6252,2023-12-20 13:24:00,Tuesday,February,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,Ewallet,7.0,4.3135,0,0.0
840-76-5966,2023-12-20 18:06:00,Monday,January,A,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,Ewallet,7.8,1.276,5,66.99
152-03-4217,2023-12-20 11:55:00,Saturday,March,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,Credit card,4.3,5.076,5,59.22
533-66-5566,2023-12-20 11:42:00,Friday,January,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,Cash,7.0,17.8745,6,321.74100000000004
124-31-1458,2023-12-20 14:30:00,Monday,January,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,Cash,6.6,11.9385,2,167.139
176-78-1170,2023-12-20 15:11:00,Friday,January,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,Ewallet,7.3,5.0715,4,142.002
361-59-0574,2023-12-20 14:48:00,Thursday,March,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,Credit card,6.5,36.212,8,760.452
101-81-4070,2023-12-20 12:36:00,Wednesday,January,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,Ewallet,4.9,6.282,2,131.922
631-34-1880,2023-12-20 19:09:00,Monday,January,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,Credit card,4.3,3.6465,4,102.10199999999999
852-82-2749,2023-12-20 13:35:00,Saturday,January,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,Ewallet,9.3,12.918,4,271.278
873-14-6353,2023-12-20 10:33:00,Friday,February,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,Credit card,7.1,8.687,5,130.305
584-66-4073,2023-12-20 15:45:00,Tuesday,March,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,Ewallet,9.6,2.825,1,59.325
544-55-9589,2023-12-20 11:51:00,,January,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,Cash,6.2,10.715,7,157.51049999999998
166-19-2553,2023-12-20 17:26:00,Thursday,January,A,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.078,Cash,9.9,26.718,6,561.078
737-88-5876,2023-12-20 11:52:00,Monday,March,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,Credit card,5.9,4.658,4,97.818
154-87-7367,2023-12-20 14:04:00,Thursday,March,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,Ewallet,6.3,26.104,7,479.66100000000006
885-56-0389,2023-12-20 17:49:00,Monday,February,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,Cash,4.0,2.6175,1,54.9675
608-05-3804,2023-12-20 20:19:00,,February,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,Cash,6.1,1.9875,3,125.2125
448-61-3783,2023-12-20 16:08:00,Wednesday,March,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,Credit card,4.5,36.008,8,756.168
761-49-0439,2023-12-20 10:17:00,Friday,January,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,Ewallet,8.6,4.84,6,76.22999999999999
490-95-0021,2023-12-20 14:25:00,Monday,January,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,Ewallet,6.0,16.605,7,244.0935
115-38-7388,2023-12-20 12:51:00,Friday,March,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,Credit card,9.5,4.072,5,53.445
311-13-6971,2023-12-20 15:18:00,Tuesday,February,B,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,Credit card,9.9,15.995,7,235.12649999999996
291-55-6563,2023-12-20 12:45:00,Friday,March,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,Ewallet,7.5,10.326,5,180.705
548-48-3156,2023-12-20 13:37:00,Monday,March,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,Cash,7.6,8.334,1,87.507
460-93-5834,2023-12-20 10:03:00,Saturday,January,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,Cash,5.0,15.953,6,287.154
325-89-4209,2023-12-20 19:42:00,Monday,February,A,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,Ewallet,6.7,4.395,0,0.0
884-80-6021,2023-12-20 13:14:00,Friday,March,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,Ewallet,9.5,36.735,10,771.4350000000001
137-74-8729,2023-12-20 12:47:00,Tuesday,March,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,Ewallet,6.8,4.876,5,63.997499999999995
880-46-5796,2023-12-20 19:53:00,Saturday,March,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,Ewallet,5.6,38.46,10,807.6600000000001
389-70-2397,2023-12-20 10:26:00,Wednesday,February,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,Cash,7.2,20.915,4,351.37199999999996
114-35-5271,2023-12-20 15:06:00,Wednesday,February,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,Cash,8.1,23.164,7,425.6385
607-76-6216,2023-12-20 16:35:00,Friday,March,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,Credit card,8.6,23.1225,4,388.45799999999997
715-20-1673,2023-12-20 20:57:00,Tuesday,March,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,Cash,9.4,7.095,5,148.995
811-35-1094,2023-12-20 15:16:00,Tuesday,February,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.835,Credit card,8.9,15.135,6,317.83500000000004
699-88-1972,2023-12-20 17:47:00,,January,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,Credit card,4.2,39.664,8,832.944
781-84-8059,2023-12-20 16:23:00,Thursday,January,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,Ewallet,5.0,21.259,6,382.662
409-49-6995,2023-12-20 10:17:00,Monday,February,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,Cash,8.8,14.181,5,248.16750000000002
725-54-0677,2023-12-20 13:50:00,Friday,March,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,Cash,5.3,29.96,7,629.16
146-09-5432,2023-12-20 19:17:00,Friday,February,A,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.128,Ewallet,4.6,15.768,7,257.544
377-79-7592,2023-12-20 14:00:00,,January,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.738,Credit card,7.5,20.178,7,329.574
509-10-0516,2023-12-20 12:02:00,Friday,February,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,Ewallet,5.1,9.194,4,193.07399999999998
595-94-9924,2023-12-20 20:21:00,Monday,March,A,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,Credit card,4.2,6.9325,5,145.5825
865-41-9075,2023-12-20 17:35:00,,January,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,Cash,8.1,4.0355,5,60.5325
545-07-8534,2023-12-20 12:42:00,Wednesday,February,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,Ewallet,6.0,5.832,2,122.47200000000001
118-62-1812,2023-12-20 17:56:00,Saturday,March,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,Cash,7.9,15.676,3,246.897
450-42-3339,2023-12-20 18:58:00,Friday,February,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,Credit card,8.8,42.305,10,888.405
851-98-3555,2023-12-20 14:08:00,Saturday,March,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,Credit card,6.6,20.72,4,348.096
186-71-5196,2023-12-20 16:30:00,Tuesday,March,A,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,Ewallet,6.2,7.954,1,83.51700000000001
624-01-8356,2023-12-20 10:44:00,Saturday,January,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,Credit card,4.2,24.505,8,411.68399999999997
313-66-9943,2023-12-20 20:29:00,Tuesday,March,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,Credit card,7.3,4.3725,4,122.42999999999999
151-27-8496,2023-12-20 11:43:00,Friday,January,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,Ewallet,8.6,11.226,4,235.746
453-33-6436,2023-12-20 10:09:00,Wednesday,February,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,Cash,6.8,37.248,8,782.2080000000001
522-57-8364,2023-12-20 10:00:00,Wednesday,January,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.256,Ewallet,7.6,20.536,7,377.349
459-45-2396,2023-12-20 18:45:00,,February,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,Cash,5.8,14.94,1,104.58
717-96-4189,2023-12-20 12:40:00,Friday,February,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,Cash,4.1,10.647,5,186.32250000000002
722-13-2115,2023-12-20 15:36:00,Wednesday,March,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,Credit card,9.3,2.1425,2,89.985
749-81-8133,2023-12-20 12:04:00,,March,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,Cash,6.8,18.934,3,298.21049999999997
777-67-2495,2023-12-20 11:26:00,Thursday,February,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,Ewallet,8.7,10.3455,3,217.25549999999998
636-98-3364,2023-12-20 12:36:00,Friday,March,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,Ewallet,6.3,3.939,4,110.292
246-55-6923,2023-12-20 15:06:00,Saturday,March,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,Credit card,5.1,16.1055,7,263.0565
181-82-6255,2023-12-20 10:58:00,Thursday,February,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,Cash,7.0,4.911,5,85.94250000000001
838-02-1821,2023-12-20 12:10:00,Thursday,February,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,Credit card,5.2,1.273,4,53.466
887-42-0517,2023-12-20 10:31:00,Wednesday,January,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,Credit card,6.6,29.099,7,611.0790000000001
457-12-0244,2023-12-20 13:49:00,Wednesday,March,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,Ewallet,6.5,10.566,5,184.905
226-34-0034,2023-12-20 11:10:00,Wednesday,January,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,Ewallet,9.0,2.756,5,72.34499999999998
321-49-7382,2023-12-20 17:38:00,Thursday,February,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,Credit card,5.2,4.4155,0,0.0
397-25-8725,2023-12-20 17:54:00,Saturday,January,A,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,Credit card,6.8,17.829,7,291.207
431-66-2305,2023-12-20 20:51:00,Thursday,February,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,Credit card,7.6,39.7125,9,833.9625
825-94-5922,2023-12-20 19:26:00,Friday,March,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,Ewallet,7.2,2.531,4,106.30199999999999
641-62-7288,2023-12-20 13:33:00,Saturday,March,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,Ewallet,7.1,29.976,6,629.496
756-93-1854,2023-12-20 14:05:00,Friday,February,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,Credit card,9.5,8.335,1,87.5175
243-55-8457,2023-12-20 11:40:00,Tuesday,February,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,Ewallet,5.1,37.22,10,781.62
458-10-8612,2023-12-20 12:27:00,Saturday,January,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,Ewallet,7.6,22.428,6,403.704
501-61-1753,2023-12-20 20:24:00,Wednesday,January,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,Ewallet,9.8,18.945,6,397.84499999999997
235-06-8510,2023-12-20 20:59:00,Wednesday,January,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,Ewallet,5.1,12.858,2,180.012
433-08-7822,2023-12-20 19:48:00,Friday,January,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,Ewallet,7.5,27.6115,7,579.8415
361-85-2571,2023-12-20 10:18:00,Friday,March,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,Cash,7.4,22.37,4,375.81600000000003
131-70-8179,2023-12-20 16:27:00,Saturday,February,A,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,Cash,4.2,13.8135,2,193.389
500-02-2261,2023-12-20 17:04:00,Wednesday,March,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,Ewallet,5.9,17.187,5,300.7725
720-72-2436,2023-12-20 18:14:00,Friday,March,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,Ewallet,6.9,13.304,3,209.538
702-83-5291,2023-12-20 10:43:00,Tuesday,March,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,Cash,6.6,44.919,10,1048.11
809-69-9497,2023-12-20 19:30:00,Friday,January,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,Ewallet,5.7,22.84,8,383.712
449-16-6770,2023-12-20 14:53:00,Monday,February,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,Credit card,5.3,12.6975,4,213.31799999999998
333-23-2632,2023-12-20 20:14:00,Wednesday,March,A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,Cash,4.2,3.528,5,52.92
489-82-1237,2023-12-20 11:51:00,Friday,January,A,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,Credit card,7.3,32.858,7,690.0179999999999
859-97-6048,2023-12-20 14:13:00,Monday,March,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,Credit card,5.3,8.425,0,0.0
676-10-2200,2023-12-20 20:13:00,Saturday,February,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,56.469,Ewallet,4.7,2.689,1,56.469
373-88-1424,2023-12-20 18:44:00,Tuesday,February,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,Ewallet,7.9,8.9525,5,188.0025
365-16-4334,2023-12-20 14:26:00,Saturday,February,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.012,Ewallet,8.9,10.572,6,166.509
503-21-4385,2023-12-20 12:40:00,Wednesday,February,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,Ewallet,9.3,5.9865,4,167.62199999999999
305-89-2768,2023-12-20 18:43:00,Tuesday,January,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,Ewallet,4.7,3.285,4,91.97999999999999
574-80-1489,2023-12-20 13:22:00,,February,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,Ewallet,8.7,12.57,4,263.97
784-08-0310,2023-12-20 13:58:00,Saturday,January,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,Cash,7.6,4.208,5,110.46
200-40-6154,2023-12-20 11:45:00,Friday,February,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,Cash,5.7,19.773,5,346.0275
846-10-0341,2023-12-20 11:51:00,Saturday,January,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,Cash,6.8,14.8995,6,268.19100000000003
577-34-7579,2023-12-20 17:16:00,Wednesday,January,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,Cash,5.4,22.7205,8,424.11600000000004
430-02-3888,2023-12-20 15:55:00,Wednesday,February,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,Cash,7.1,13.806,5,241.60500000000002
867-47-1948,2023-12-20 12:07:00,Tuesday,January,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,Cash,7.8,7.9,6,99.54
384-59-6655,2023-12-20 15:07:00,Monday,February,A,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,Cash,8.4,44.397,10,1035.9299999999998
256-58-3609,2023-12-20 15:29:00,,March,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,Cash,9.8,4.599,0,0.0
324-92-3863,2023-12-20 18:45:00,Monday,February,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.869,Cash,9.8,2.089,4,87.738
593-08-5916,2023-12-20 15:23:00,Monday,March,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,Credit card,7.4,0.775,4,65.1
364-34-2972,2023-12-20 20:37:00,Friday,March,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,Cash,6.7,14.523,1,101.66099999999999
794-42-3736,2023-12-20 14:41:00,Friday,January,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.993,Credit card,6.4,3.333,3,104.98949999999999
172-42-8274,2023-12-20 18:18:00,Friday,March,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,Credit card,5.8,3.827,3,120.5505
558-60-5016,2023-12-20 15:27:00,,March,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,Ewallet,7.2,14.985,7,244.75499999999997
195-06-0432,2023-12-20 12:55:00,Saturday,January,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,Credit card,9.3,12.1515,2,170.121
605-03-2706,2023-12-20 18:02:00,,March,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,Cash,9.5,2.37,5,82.95
214-30-2776,2023-12-20 19:44:00,,March,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,Credit card,9.0,8.6225,5,181.07250000000002
746-04-1077,2023-12-20 11:36:00,Monday,January,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.615,Credit card,9.0,42.315,11,977.4765
448-34-8700,2023-12-20 13:51:00,Saturday,February,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,Ewallet,6.7,12.9185,6,232.533
452-04-8808,2023-12-20 15:17:00,Friday,January,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,Cash,5.5,30.478,7,640.0379999999999
531-56-4728,2023-12-20 15:29:00,,February,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,Cash,5.4,12.012,2,168.168
744-82-9138,2023-12-20 17:59:00,Wednesday,February,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,Cash,8.2,8.613,0,0.0
883-69-1285,2023-12-20 11:55:00,Tuesday,March,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,Credit card,7.0,4.992,2,104.83200000000001
221-25-5073,2023-12-20 10:39:00,,March,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,Cash,8.5,14.932,3,235.179
518-71-6847,2023-12-20 15:10:00,Monday,February,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,Ewallet,4.9,7.98,5,139.65
156-20-0370,2023-12-20 18:10:00,Saturday,March,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,Credit card,5.1,1.2725,3,80.16749999999999
151-33-7434,2023-12-20 20:43:00,,February,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,Credit card,6.5,3.3885,0,0.0
728-47-9078,2023-12-20 12:46:00,Friday,January,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.278,Cash,9.8,11.918,4,250.27800000000002
809-46-1866,2023-12-20 17:44:00,Tuesday,January,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,Cash,8.4,11.63,4,244.23
139-32-4183,2023-12-20 14:19:00,Wednesday,March,A,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,Ewallet,7.4,43.866,10,1023.5400000000001
148-41-7930,2023-12-20 10:33:00,Tuesday,January,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,Cash,6.1,34.986,7,734.7059999999999
189-40-5216,2023-12-20 11:40:00,Tuesday,January,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,Cash,6.0,33.7295,7,708.3195000000001
374-38-5555,2023-12-20 19:30:00,Wednesday,February,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,Ewallet,8.5,15.9275,5,334.4775
764-44-8999,2023-12-20 14:42:00,,February,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,Ewallet,4.3,1.476,4,61.992
552-44-5977,2023-12-20 19:08:00,Wednesday,January,B,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,Credit card,6.2,24.8,7,455.7
267-62-7380,2023-12-20 19:12:00,Thursday,March,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,Ewallet,4.3,41.17,11,951.027
